Date,Delivering,Receiving,PCS
2018/9/14,R,O,116
2018/9/14,R,L,211
2018/9/14,R,G,80
2018/9/14,R,D,47
2018/9/14,Q,V,48
2018/9/14,Q,O,57
2018/9/14,N,G,57
2018/9/14,Q,M,80
2018/9/14,Q,A,85
2018/9/14,P,D,112
2018/9/14,O,R,148
2018/9/14,O,Q,147
2018/9/14,O,G,176
2018/9/14,N,V,157
2018/9/14,N,M,152
2018/9/14,S,I,81
2018/9/14,Q,N,66
2018/9/14,S,L,84
2018/9/14,V,N,112
2018/9/14,S,R,120
2018/9/14,M,V,99
2018/9/14,Y,W,83
2018/9/14,Y,L,72
2018/9/14,X,Y,83
2018/9/14,X,W,95
2018/9/14,X,L,74
2018/9/14,X,G,44
2018/9/14,W,Y,107
2018/9/14,W,X,54
2018/9/14,W,L,277
2018/9/14,V,Q,98
2018/9/14,V,M,86
2018/9/14,V,G,447
2018/9/14,V,C,43
2018/9/14,V,A,42
2018/9/14,U,V,99
2018/9/14,U,O,64
2018/9/14,U,G,57
2018/9/14,U,A,66
2018/9/14,S,Q,0
2018/9/14,M,U,168
2018/9/14,Y,X,48
2018/9/14,M,G,63
2018/9/14,H,J,376
2018/9/14,G,X,43
2018/9/14,G,V,494
2018/9/14,G,R,43
2018/9/14,G,Q,71
2018/9/14,G,O,249
2018/9/14,G,N,57
2018/9/14,G,L,616
2018/9/14,H,K,43
2018/9/14,E,I,131
2018/9/14,D,L,42
2018/9/14,D,E,47
2018/9/14,D,A,45
2018/9/14,C,V,43
2018/9/14,C,U,48
2018/9/14,C,M,48
2018/9/14,A,Q,113
2018/9/14,A,O,63
2018/9/14,D,R,48
2018/9/14,H,L,63
2018/9/14,M,N,46
2018/9/14,I,J,257
2018/9/14,M,C,48
2018/9/14,L,X,42
2018/9/14,L,W,424
2018/9/14,L,R,267
2018/9/14,L,P,94
2018/9/14,I,E,62
2018/9/14,L,K,282
2018/9/14,L,J,48
2018/9/14,L,H,105
2018/9/14,L,O,57
2018/9/14,L,D,44
2018/9/14,L,G,531
2018/9/14,J,H,55
2018/9/14,J,I,305
2018/9/14,J,K,63
2018/9/14,I,S,63
2018/9/14,K,H,314
2018/9/14,K,J,57
2018/9/14,K,L,67
2018/9/14,J,L,208
2018/9/15,S,D,92
2018/9/15,R,S,213
2018/9/15,R,O,126
2018/9/15,R,L,185
2018/9/15,R,G,70
2018/9/15,R,D,45
2018/9/15,Q,V,48
2018/9/15,Q,O,63
2018/9/15,N,G,69
2018/9/15,Q,M,66
2018/9/15,Q,A,90
2018/9/15,P,D,119
2018/9/15,O,R,132
2018/9/15,O,Q,128
2018/9/15,O,G,130
2018/9/15,N,V,152
2018/9/15,N,M,127
2018/9/15,S,I,69
2018/9/15,Q,N,56
2018/9/15,S,L,74
2018/9/15,V,N,113
2018/9/15,S,R,113
2018/9/15,M,V,86
2018/9/15,Y,W,80
2018/9/15,Y,L,65
2018/9/15,X,Y,68
2018/9/15,X,W,92
2018/9/15,X,L,75
2018/9/15,X,G,48
2018/9/15,W,Y,96
2018/9/15,W,X,57
2018/9/15,W,L,296
2018/9/15,V,Q,101
2018/9/15,V,M,88
2018/9/15,V,G,443
2018/9/15,V,C,43
2018/9/15,V,A,42
2018/9/15,U,V,88
2018/9/15,U,O,65
2018/9/15,U,G,56
2018/9/15,U,A,64
2018/9/15,S,Q,42
2018/9/15,Y,X,50
2018/9/15,M,U,152
2018/9/15,M,G,57
2018/9/15,H,J,342
2018/9/15,G,X,42
2018/9/15,G,V,437
2018/9/15,G,R,43
2018/9/15,G,Q,53
2018/9/15,G,O,223
2018/9/15,G,N,57
2018/9/15,E,I,96
2018/9/15,H,K,42
2018/9/15,D,R,48
2018/9/15,D,E,48
2018/9/15,D,A,46
2018/9/15,C,V,43
2018/9/15,C,U,45
2018/9/15,C,M,48
2018/9/15,A,Q,92
2018/9/15,A,O,57
2018/9/15,M,N,44
2018/9/15,D,L,42
2018/9/15,H,L,63
2018/9/15,G,L,605
2018/9/15,I,J,202
2018/9/15,I,E,58
2018/9/15,L,X,42
2018/9/15,L,W,355
2018/9/15,L,R,263
2018/9/15,L,P,106
2018/9/15,L,O,57
2018/9/15,L,K,290
2018/9/15,L,J,46
2018/9/15,L,H,92
2018/9/15,L,G,471
2018/9/15,M,C,48
2018/9/15,I,S,59
2018/9/15,K,L,68
2018/9/15,K,J,62
2018/9/15,K,H,284
2018/9/15,J,L,179
2018/9/15,J,K,57
2018/9/15,J,I,292
2018/9/15,J,H,57
2018/9/15,L,D,48
2018/9/16,Q,V,44
2018/9/16,R,D,42
2018/9/16,R,G,74
2018/9/16,S,D,81
2018/9/16,R,O,87
2018/9/16,R,S,195
2018/9/16,Q,O,48
2018/9/16,R,L,171
2018/9/16,Y,X,47
2018/9/16,O,R,118
2018/9/16,Q,M,57
2018/9/16,Q,A,64
2018/9/16,P,D,106
2018/9/16,O,Q,96
2018/9/16,O,G,106
2018/9/16,N,V,111
2018/9/16,N,M,112
2018/9/16,N,G,57
2018/9/16,Q,N,57
2018/9/16,S,I,59
2018/9/16,M,V,83
2018/9/16,S,R,90
2018/9/16,Y,W,79
2018/9/16,Y,L,62
2018/9/16,X,Y,63
2018/9/16,X,W,85
2018/9/16,X,L,75
2018/9/16,X,G,43
2018/9/16,W,Y,72
2018/9/16,W,X,49
2018/9/16,W,L,244
2018/9/16,V,Q,86
2018/9/16,V,N,97
2018/9/16,V,M,73
2018/9/16,V,G,298
2018/9/16,V,C,43
2018/9/16,V,A,43
2018/9/16,U,V,76
2018/9/16,U,O,57
2018/9/16,U,G,52
2018/9/16,U,A,57
2018/9/16,S,L,63
2018/9/16,M,U,120
2018/9/16,L,D,47
2018/9/16,M,G,57
2018/9/16,H,J,357
2018/9/16,G,X,44
2018/9/16,G,V,322
2018/9/16,G,R,42
2018/9/16,G,Q,54
2018/9/16,G,O,188
2018/9/16,G,N,57
2018/9/16,G,L,460
2018/9/16,H,K,0
2018/9/16,E,I,73
2018/9/16,D,L,42
2018/9/16,D,E,47
2018/9/16,D,A,43
2018/9/16,C,V,42
2018/9/16,C,U,44
2018/9/16,C,M,48
2018/9/16,A,Q,84
2018/9/16,A,O,53
2018/9/16,D,R,45
2018/9/16,H,L,57
2018/9/16,M,N,0
2018/9/16,I,J,157
2018/9/16,M,C,51
2018/9/16,L,X,42
2018/9/16,L,W,306
2018/9/16,L,R,231
2018/9/16,L,P,103
2018/9/16,I,E,57
2018/9/16,L,K,250
2018/9/16,L,J,44
2018/9/16,L,H,92
2018/9/16,L,O,57
2018/9/16,K,L,52
2018/9/16,K,J,57
2018/9/16,K,H,297
2018/9/16,J,L,137
2018/9/16,J,K,48
2018/9/16,J,I,260
2018/9/16,J,H,48
2018/9/16,I,S,55
2018/9/16,L,G,376
2018/9/17,Q,V,42
2018/9/17,R,D,43
2018/9/17,R,G,62
2018/9/17,S,D,70
2018/9/17,R,O,75
2018/9/17,R,S,133
2018/9/17,R,L,104
2018/9/17,Q,O,47
2018/9/17,N,G,57
2018/9/17,Q,M,60
2018/9/17,Q,A,61
2018/9/17,P,D,72
2018/9/17,O,R,78
2018/9/17,O,Q,90
2018/9/17,O,G,74
2018/9/17,N,V,89
2018/9/17,N,M,83
2018/9/17,S,I,48
2018/9/17,Q,N,51
2018/9/17,S,L,64
2018/9/17,V,N,77
2018/9/17,U,A,52
2018/9/17,M,V,58
2018/9/17,Y,W,48
2018/9/17,Y,L,48
2018/9/17,X,Y,47
2018/9/17,X,W,62
2018/9/17,X,L,66
2018/9/17,X,G,0
2018/9/17,W,Y,58
2018/9/17,S,R,92
2018/9/17,W,X,43
2018/9/17,V,Q,70
2018/9/17,V,M,58
2018/9/17,V,G,210
2018/9/17,V,C,45
2018/9/17,V,A,0
2018/9/17,U,V,57
2018/9/17,U,O,48
2018/9/17,U,G,42
2018/9/17,W,L,127
2018/9/17,M,U,86
2018/9/17,Y,X,42
2018/9/17,M,G,57
2018/9/17,H,J,201
2018/9/17,G,X,42
2018/9/17,G,V,246
2018/9/17,G,R,0
2018/9/17,G,Q,48
2018/9/17,G,O,143
2018/9/17,G,N,48
2018/9/17,G,L,305
2018/9/17,H,K,0
2018/9/17,E,I,68
2018/9/17,D,L,42
2018/9/17,D,E,43
2018/9/17,D,A,42
2018/9/17,C,V,44
2018/9/17,C,U,46
2018/9/17,C,M,48
2018/9/17,A,Q,66
2018/9/17,A,O,48
2018/9/17,D,R,42
2018/9/17,H,L,57
2018/9/17,M,N,44
2018/9/17,I,J,133
2018/9/17,M,C,46
2018/9/17,L,X,42
2018/9/17,L,W,208
2018/9/17,L,R,154
2018/9/17,L,P,61
2018/9/17,I,E,48
2018/9/17,L,K,164
2018/9/17,L,J,42
2018/9/17,L,H,61
2018/9/17,L,O,48
2018/9/17,L,D,49
2018/9/17,L,G,292
2018/9/17,J,H,47
2018/9/17,J,I,170
2018/9/17,J,K,47
2018/9/17,I,S,48
2018/9/17,K,H,182
2018/9/17,K,J,48
2018/9/17,K,L,51
2018/9/17,J,L,136
2018/9/18,R,S,90
2018/9/18,R,O,50
2018/9/18,R,L,96
2018/9/18,R,G,46
2018/9/18,R,D,42
2018/9/18,Q,V,42
2018/9/18,Q,O,42
2018/9/18,Q,N,42
2018/9/18,M,V,52
2018/9/18,Q,A,50
2018/9/18,P,D,66
2018/9/18,O,R,48
2018/9/18,O,Q,67
2018/9/18,O,G,59
2018/9/18,N,V,64
2018/9/18,N,M,69
2018/9/18,N,G,48
2018/9/18,S,D,51
2018/9/18,Q,M,48
2018/9/18,S,I,43
2018/9/18,V,M,57
2018/9/18,S,Q,42
2018/9/18,M,U,59
2018/9/18,Y,W,48
2018/9/18,Y,L,46
2018/9/18,X,Y,44
2018/9/18,X,W,66
2018/9/18,X,L,68
2018/9/18,W,Y,53
2018/9/18,W,X,45
2018/9/18,W,L,122
2018/9/18,V,Q,57
2018/9/18,V,N,64
2018/9/18,V,G,145
2018/9/18,V,C,44
2018/9/18,V,A,0
2018/9/18,U,V,48
2018/9/18,U,O,0
2018/9/18,U,G,44
2018/9/18,U,A,43
2018/9/18,S,R,50
2018/9/18,S,L,64
2018/9/18,Y,X,43
2018/9/18,M,G,50
2018/9/18,M,C,54
2018/9/18,G,X,43
2018/9/18,G,V,177
2018/9/18,G,R,42
2018/9/18,G,Q,46
2018/9/18,G,O,95
2018/9/18,G,N,49
2018/9/18,G,L,222
2018/9/18,E,I,57
2018/9/18,H,J,143
2018/9/18,D,R,0
2018/9/18,D,E,42
2018/9/18,D,A,42
2018/9/18,C,V,43
2018/9/18,C,U,42
2018/9/18,C,N,43
2018/9/18,C,M,48
2018/9/18,A,Q,48
2018/9/18,M,N,0
2018/9/18,D,L,0
2018/9/18,H,K,42
2018/9/18,A,O,46
2018/9/18,I,E,42
2018/9/18,H,L,58
2018/9/18,L,W,176
2018/9/18,L,R,135
2018/9/18,L,P,62
2018/9/18,L,O,43
2018/9/18,L,K,120
2018/9/18,L,J,44
2018/9/18,L,H,48
2018/9/18,L,G,216
2018/9/18,L,X,42
2018/9/18,K,L,49
2018/9/18,K,J,46
2018/9/18,K,H,137
2018/9/18,J,L,80
2018/9/18,J,K,0
2018/9/18,J,I,119
2018/9/18,J,H,43
2018/9/18,I,S,51
2018/9/18,I,J,88
2018/9/18,L,D,48
2018/9/19,Q,V,43
2018/9/19,R,D,42
2018/9/19,S,D,55
2018/9/19,R,L,88
2018/9/19,R,O,48
2018/9/19,R,S,90
2018/9/19,R,G,44
2018/9/19,Q,N,42
2018/9/19,P,D,49
2018/9/19,Y,X,42
2018/9/19,Q,A,48
2018/9/19,O,R,57
2018/9/19,O,Q,61
2018/9/19,O,G,63
2018/9/19,N,V,62
2018/9/19,N,M,63
2018/9/19,S,I,44
2018/9/19,Q,M,44
2018/9/19,S,L,63
2018/9/19,V,Q,48
2018/9/19,S,R,52
2018/9/19,N,G,48
2018/9/19,Y,W,48
2018/9/19,Y,L,47
2018/9/19,X,Y,44
2018/9/19,X,W,50
2018/9/19,X,L,59
2018/9/19,X,G,43
2018/9/19,W,Y,50
2018/9/19,S,Q,42
2018/9/19,W,X,47
2018/9/19,V,N,59
2018/9/19,V,M,57
2018/9/19,V,G,131
2018/9/19,V,C,42
2018/9/19,U,V,48
2018/9/19,U,O,42
2018/9/19,U,G,42
2018/9/19,U,A,48
2018/9/19,W,L,96
2018/9/19,M,V,57
2018/9/19,L,J,0
2018/9/19,M,N,44
2018/9/19,H,J,126
2018/9/19,G,X,44
2018/9/19,G,V,146
2018/9/19,G,Q,45
2018/9/19,G,O,96
2018/9/19,G,N,48
2018/9/19,G,L,206
2018/9/19,E,I,57
2018/9/19,D,R,42
2018/9/19,D,L,43
2018/9/19,D,E,42
2018/9/19,D,A,42
2018/9/19,C,V,43
2018/9/19,C,U,43
2018/9/19,C,M,44
2018/9/19,A,Q,44
2018/9/19,M,U,57
2018/9/19,H,K,0
2018/9/19,H,L,53
2018/9/19,A,O,48
2018/9/19,I,S,46
2018/9/19,M,G,48
2018/9/19,M,C,51
2018/9/19,L,X,42
2018/9/19,L,W,164
2018/9/19,L,R,118
2018/9/19,I,J,87
2018/9/19,L,O,47
2018/9/19,L,K,110
2018/9/19,L,H,48
2018/9/19,L,P,56
2018/9/19,L,D,44
2018/9/19,K,L,48
2018/9/19,K,J,47
2018/9/19,K,H,116
2018/9/19,J,L,77
2018/9/19,J,K,43
2018/9/19,J,I,107
2018/9/19,J,H,43
2018/9/19,L,G,184
2018/9/20,R,S,70
2018/9/20,R,O,46
2018/9/20,R,L,72
2018/9/20,R,G,43
2018/9/20,R,D,0
2018/9/20,Q,V,43
2018/9/20,Q,M,43
2018/9/20,M,V,46
2018/9/20,P,D,48
2018/9/20,O,R,48
2018/9/20,O,Q,57
2018/9/20,O,G,57
2018/9/20,N,V,59
2018/9/20,N,M,50
2018/9/20,N,G,42
2018/9/20,S,D,48
2018/9/20,Q,A,47
2018/9/20,S,I,47
2018/9/20,V,M,48
2018/9/20,S,Q,42
2018/9/20,M,U,48
2018/9/20,Y,L,43
2018/9/20,X,Y,0
2018/9/20,X,L,57
2018/9/20,X,G,42
2018/9/20,W,Y,43
2018/9/20,W,X,43
2018/9/20,W,L,80
2018/9/20,V,Q,48
2018/9/20,V,N,50
2018/9/20,V,G,94
2018/9/20,V,C,42
2018/9/20,V,A,42
2018/9/20,U,V,44
2018/9/20,U,O,0
2018/9/20,U,A,43
2018/9/20,S,R,44
2018/9/20,S,L,57
2018/9/20,M,N,43
2018/9/20,X,W,52
2018/9/20,M,C,50
2018/9/20,H,J,102
2018/9/20,G,X,42
2018/9/20,G,V,113
2018/9/20,G,Q,0
2018/9/20,G,O,83
2018/9/20,G,N,47
2018/9/20,E,I,52
2018/9/20,D,R,0
2018/9/20,D,L,43
2018/9/20,D,E,43
2018/9/20,C,V,42
2018/9/20,C,U,42
2018/9/20,C,N,0
2018/9/20,C,M,44
2018/9/20,A,Q,42
2018/9/20,A,O,42
2018/9/20,M,G,43
2018/9/20,H,K,42
2018/9/20,H,L,48
2018/9/20,G,L,131
2018/9/20,I,S,42
2018/9/20,I,J,62
2018/9/20,L,W,114
2018/9/20,L,R,88
2018/9/20,L,P,50
2018/9/20,L,O,42
2018/9/20,L,K,94
2018/9/20,L,J,43
2018/9/20,L,H,48
2018/9/20,L,G,128
2018/9/20,L,X,42
2018/9/20,K,L,42
2018/9/20,K,J,51
2018/9/20,K,H,97
2018/9/20,J,L,65
2018/9/20,J,K,0
2018/9/20,J,I,90
2018/9/20,J,H,43
2018/9/20,L,D,43
2018/9/21,R,S,66
2018/9/21,R,O,44
2018/9/21,R,L,58
2018/9/21,R,G,42
2018/9/21,R,D,43
2018/9/21,Q,V,0
2018/9/21,Q,O,42
2018/9/21,Q,N,0
2018/9/21,O,R,46
2018/9/21,Q,A,43
2018/9/21,P,D,46
2018/9/21,O,Q,53
2018/9/21,O,G,48
2018/9/21,N,V,49
2018/9/21,N,M,49
2018/9/21,S,D,44
2018/9/21,Q,M,42
2018/9/21,S,I,42
2018/9/21,Y,X,0
2018/9/21,S,R,45
2018/9/21,Y,W,43
2018/9/21,Y,L,42
2018/9/21,X,Y,42
2018/9/21,X,W,48
2018/9/21,X,L,53
2018/9/21,X,G,44
2018/9/21,W,Y,47
2018/9/21,W,X,44
2018/9/21,W,L,72
2018/9/21,V,Q,47
2018/9/21,V,N,44
2018/9/21,V,M,47
2018/9/21,V,G,79
2018/9/21,V,C,43
2018/9/21,U,V,44
2018/9/21,U,G,42
2018/9/21,U,A,42
2018/9/21,S,L,50
2018/9/21,N,G,42
2018/9/21,M,G,42
2018/9/21,M,U,46
2018/9/21,H,J,89
2018/9/21,G,X,0
2018/9/21,G,V,88
2018/9/21,G,R,0
2018/9/21,G,Q,43
2018/9/21,G,O,61
2018/9/21,G,N,45
2018/9/21,H,L,48
2018/9/21,G,L,110
2018/9/21,D,R,0
2018/9/21,C,V,44
2018/9/21,C,U,44
2018/9/21,C,N,0
2018/9/21,C,M,48
2018/9/21,A,Q,0
2018/9/21,M,V,43
2018/9/21,E,I,48
2018/9/21,I,E,0
2018/9/21,A,O,42
2018/9/21,I,S,43
2018/9/21,I,J,61
2018/9/21,L,X,42
2018/9/21,L,W,101
2018/9/21,L,R,78
2018/9/21,L,P,48
2018/9/21,L,O,42
2018/9/21,L,K,72
2018/9/21,L,J,42
2018/9/21,M,C,57
2018/9/21,L,G,110
2018/9/21,L,D,42
2018/9/21,K,L,43
2018/9/21,K,J,44
2018/9/21,K,H,77
2018/9/21,J,L,60
2018/9/21,J,I,82
2018/9/21,L,H,45
2018/9/21,J,H,42
2018/9/22,R,O,42
2018/9/22,Y,W,43
2018/9/22,R,G,42
2018/9/22,Q,V,0
2018/9/22,Q,M,42
2018/9/22,Q,A,43
2018/9/22,P,D,44
2018/9/22,N,V,48
2018/9/22,O,Q,50
2018/9/22,O,G,48
2018/9/22,N,M,44
2018/9/22,N,G,43
2018/9/22,M,V,42
2018/9/22,M,U,42
2018/9/22,R,S,57
2018/9/22,O,R,43
2018/9/22,S,D,44
2018/9/22,V,Q,44
2018/9/22,S,L,48
2018/9/22,M,G,0
2018/9/22,Y,L,42
2018/9/22,X,Y,43
2018/9/22,X,W,44
2018/9/22,X,L,53
2018/9/22,X,G,0
2018/9/22,W,Y,42
2018/9/22,S,I,42
2018/9/22,W,X,42
2018/9/22,V,N,44
2018/9/22,V,M,48
2018/9/22,V,G,64
2018/9/22,V,C,43
2018/9/22,U,V,0
2018/9/22,U,A,43
2018/9/22,S,R,43
2018/9/22,W,L,57
2018/9/22,M,C,48
2018/9/22,R,L,54
2018/9/22,L,R,63
2018/9/22,G,X,42
2018/9/22,G,V,83
2018/9/22,G,Q,43
2018/9/22,G,O,62
2018/9/22,G,N,42
2018/9/22,G,L,81
2018/9/22,E,I,46
2018/9/22,D,R,42
2018/9/22,D,L,0
2018/9/22,D,A,43
2018/9/22,C,V,0
2018/9/22,C,U,43
2018/9/22,C,M,44
2018/9/22,A,Q,43
2018/9/22,L,W,84
2018/9/22,H,J,74
2018/9/22,H,K,0
2018/9/22,A,O,43
2018/9/22,I,E,0
2018/9/22,L,P,48
2018/9/22,L,O,0
2018/9/22,L,K,60
2018/9/22,L,J,43
2018/9/22,L,H,44
2018/9/22,L,D,42
2018/9/22,K,L,43
2018/9/22,L,G,109
2018/9/22,K,H,64
2018/9/22,J,L,59
2018/9/22,J,K,0
2018/9/22,J,I,59
2018/9/22,J,H,44
2018/9/22,I,S,44
2018/9/22,I,J,58
2018/9/22,K,J,42
2018/9/22,H,L,47
2018/9/23,R,D,0
2018/9/23,S,D,44
2018/9/23,R,S,51
2018/9/23,R,O,43
2018/9/23,R,L,50
2018/9/23,R,G,44
2018/9/23,N,G,43
2018/9/23,P,D,44
2018/9/23,O,R,43
2018/9/23,O,Q,50
2018/9/23,O,G,46
2018/9/23,N,V,42
2018/9/23,N,M,48
2018/9/23,S,I,0
2018/9/23,Q,M,42
2018/9/23,S,L,48
2018/9/23,W,L,58
2018/9/23,U,A,0
2018/9/23,M,V,42
2018/9/23,Y,X,0
2018/9/23,Y,W,42
2018/9/23,Y,L,42
2018/9/23,X,W,44
2018/9/23,X,L,48
2018/9/23,S,R,43
2018/9/23,W,Y,0
2018/9/23,V,Q,0
2018/9/23,V,N,44
2018/9/23,V,M,42
2018/9/23,V,G,59
2018/9/23,V,C,42
2018/9/23,U,G,0
2018/9/23,W,X,0
2018/9/23,M,U,42
2018/9/23,M,G,0
2018/9/23,G,N,43
2018/9/23,H,L,43
2018/9/23,G,X,42
2018/9/23,G,V,77
2018/9/23,G,Q,0
2018/9/23,G,O,62
2018/9/23,G,L,86
2018/9/23,I,J,52
2018/9/23,E,I,47
2018/9/23,D,E,42
2018/9/23,C,V,43
2018/9/23,C,M,45
2018/9/23,A,Q,0
2018/9/23,A,O,0
2018/9/23,M,C,48
2018/9/23,D,L,42
2018/9/23,I,S,43
2018/9/23,H,J,69
2018/9/23,J,I,65
2018/9/23,L,X,0
2018/9/23,L,W,77
2018/9/23,L,R,65
2018/9/23,L,P,45
2018/9/23,L,O,42
2018/9/23,J,H,42
2018/9/23,L,J,42
2018/9/23,L,H,42
2018/9/23,L,K,61
2018/9/23,L,D,43
2018/9/23,K,L,43
2018/9/23,K,J,42
2018/9/23,K,H,64
2018/9/23,J,L,52
2018/9/23,J,K,0
2018/9/23,L,G,93
2018/9/24,R,S,56
2018/9/24,Q,M,43
2018/9/24,R,O,43
2018/9/24,R,L,58
2018/9/24,R,G,0
2018/9/24,Q,O,42
2018/9/24,Q,N,0
2018/9/24,Q,A,43
2018/9/24,M,V,42
2018/9/24,O,R,0
2018/9/24,O,Q,53
2018/9/24,O,G,48
2018/9/24,N,V,45
2018/9/24,N,M,48
2018/9/24,N,G,42
2018/9/24,S,D,46
2018/9/24,P,D,44
2018/9/24,S,I,43
2018/9/24,Y,W,0
2018/9/24,S,Q,0
2018/9/24,Y,X,43
2018/9/24,X,Y,0
2018/9/24,X,W,43
2018/9/24,X,L,48
2018/9/24,X,G,0
2018/9/24,W,Y,42
2018/9/24,W,X,42
2018/9/24,S,L,44
2018/9/24,W,L,57
2018/9/24,V,N,45
2018/9/24,V,M,44
2018/9/24,V,G,70
2018/9/24,V,C,42
2018/9/24,U,V,42
2018/9/24,U,A,42
2018/9/24,S,R,44
2018/9/24,V,Q,42
2018/9/24,M,U,46
2018/9/24,D,A,42
2018/9/24,M,G,42
2018/9/24,H,L,42
2018/9/24,H,J,66
2018/9/24,G,X,0
2018/9/24,G,V,96
2018/9/24,G,Q,42
2018/9/24,G,O,63
2018/9/24,G,N,43
2018/9/24,E,I,48
2018/9/24,D,E,43
2018/9/24,C,V,42
2018/9/24,C,U,42
2018/9/24,C,M,45
2018/9/24,A,Q,42
2018/9/24,A,O,42
2018/9/24,M,N,0
2018/9/24,I,J,64
2018/9/24,I,S,42
2018/9/24,G,L,79
2018/9/24,J,I,66
2018/9/24,M,C,46
2018/9/24,J,H,43
2018/9/24,L,X,43
2018/9/24,L,W,81
2018/9/24,L,R,64
2018/9/24,L,P,44
2018/9/24,L,K,60
2018/9/24,L,J,42
2018/9/24,L,O,42
2018/9/24,L,H,43
2018/9/24,J,K,0
2018/9/24,K,H,62
2018/9/24,K,J,45
2018/9/24,K,L,44
2018/9/24,J,L,63
2018/9/24,L,G,99
2018/9/24,L,D,43
2018/9/25,Q,N,48
2018/9/25,R,S,97
2018/9/25,S,D,61
2018/9/25,R,O,73
2018/9/25,R,L,97
2018/9/25,R,G,50
2018/9/25,R,D,42
2018/9/25,Q,O,42
2018/9/25,Q,M,57
2018/9/25,N,G,56
2018/9/25,P,D,64
2018/9/25,O,R,64
2018/9/25,O,Q,83
2018/9/25,O,G,70
2018/9/25,N,V,70
2018/9/25,N,M,84
2018/9/25,M,V,48
2018/9/25,S,I,48
2018/9/25,Q,A,57
2018/9/25,S,L,57
2018/9/25,X,Y,0
2018/9/25,S,R,74
2018/9/25,M,U,64
2018/9/25,Y,W,48
2018/9/25,Y,L,46
2018/9/25,X,W,57
2018/9/25,X,L,57
2018/9/25,X,G,42
2018/9/25,W,Y,48
2018/9/25,W,L,88
2018/9/25,S,Q,42
2018/9/25,V,Q,63
2018/9/25,V,M,52
2018/9/25,V,G,104
2018/9/25,V,C,42
2018/9/25,V,A,42
2018/9/25,U,V,44
2018/9/25,U,O,45
2018/9/25,U,G,42
2018/9/25,U,A,48
2018/9/25,V,N,78
2018/9/25,M,N,42
2018/9/25,Q,V,0
2018/9/25,M,C,48
2018/9/25,H,J,160
2018/9/25,G,X,0
2018/9/25,G,V,241
2018/9/25,G,R,42
2018/9/25,G,Q,47
2018/9/25,G,O,119
2018/9/25,G,N,46
2018/9/25,G,L,177
2018/9/25,H,K,0
2018/9/25,E,I,64
2018/9/25,D,L,0
2018/9/25,D,E,42
2018/9/25,D,A,42
2018/9/25,C,V,43
2018/9/25,C,U,44
2018/9/25,C,M,44
2018/9/25,A,Q,69
2018/9/25,M,G,48
2018/9/25,D,R,42
2018/9/25,H,L,45
2018/9/25,A,O,48
2018/9/25,I,J,146
2018/9/25,L,X,0
2018/9/25,L,W,127
2018/9/25,L,R,127
2018/9/25,L,P,64
2018/9/25,L,O,44
2018/9/25,L,K,119
2018/9/25,I,E,43
2018/9/25,L,H,57
2018/9/25,L,G,236
2018/9/25,L,J,43
2018/9/25,K,L,45
2018/9/25,K,J,55
2018/9/25,K,H,133
2018/9/25,J,L,152
2018/9/25,J,K,44
2018/9/25,J,I,125
2018/9/25,J,H,43
2018/9/25,L,D,48
2018/9/25,I,S,48
2018/9/26,Q,V,46
2018/9/26,R,D,48
2018/9/26,R,G,95
2018/9/26,R,S,153
2018/9/26,R,O,162
2018/9/26,S,D,95
2018/9/26,R,L,194
2018/9/26,Q,O,61
2018/9/26,N,M,123
2018/9/26,Q,M,107
2018/9/26,Q,A,80
2018/9/26,P,D,128
2018/9/26,O,R,133
2018/9/26,O,Q,172
2018/9/26,O,G,156
2018/9/26,N,V,128
2018/9/26,S,I,48
2018/9/26,N,G,57
2018/9/26,Q,N,81
2018/9/26,S,L,78
2018/9/26,V,N,93
2018/9/26,U,A,69
2018/9/26,Y,X,48
2018/9/26,M,V,67
2018/9/26,Y,L,48
2018/9/26,X,Y,83
2018/9/26,X,W,113
2018/9/26,X,L,49
2018/9/26,X,G,44
2018/9/26,W,Y,164
2018/9/26,S,R,163
2018/9/26,W,X,48
2018/9/26,V,Q,113
2018/9/26,V,M,77
2018/9/26,V,G,268
2018/9/26,V,C,43
2018/9/26,V,A,42
2018/9/26,U,V,75
2018/9/26,U,O,72
2018/9/26,U,G,48
2018/9/26,W,L,268
2018/9/26,M,U,125
2018/9/26,Y,W,142
2018/9/26,M,G,55
2018/9/26,H,J,190
2018/9/26,G,X,42
2018/9/26,G,V,480
2018/9/26,G,R,42
2018/9/26,G,Q,57
2018/9/26,G,O,222
2018/9/26,G,N,57
2018/9/26,E,I,144
2018/9/26,H,K,44
2018/9/26,D,R,66
2018/9/26,D,E,62
2018/9/26,D,A,57
2018/9/26,C,V,43
2018/9/26,C,U,44
2018/9/26,C,M,46
2018/9/26,A,Q,191
2018/9/26,A,O,74
2018/9/26,M,N,45
2018/9/26,D,L,43
2018/9/26,H,L,48
2018/9/26,G,L,334
2018/9/26,I,J,237
2018/9/26,I,E,88
2018/9/26,L,X,44
2018/9/26,L,W,271
2018/9/26,L,R,202
2018/9/26,L,P,87
2018/9/26,L,O,61
2018/9/26,L,K,163
2018/9/26,L,J,48
2018/9/26,L,H,65
2018/9/26,L,G,473
2018/9/26,M,C,48
2018/9/26,I,S,65
2018/9/26,K,L,112
2018/9/26,K,J,49
2018/9/26,K,H,175
2018/9/26,J,L,198
2018/9/26,J,K,111
